"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"1325",2022-01-23,21,0.629090909,0.496933078,0.227675413,0.020839468,0.40982904,0.215291464,0.491783213,0.020839468,0.40982904,0.364108987,0.612956117,0.374174285,1.14513717768009,"2021-2022","Green beans",75,1.49,53,1.3011541578089
"1326",2022-01-23,22,0.382269939,0.521258862,0.270810272,0.02136263,0.407061103,0.165743385,0.48842816,0.02136263,0.407061103,0.246339385,0.610580031,0.322469833,1.14513717768009,"2021-2022","Green beans",100,1.37,53,1.19636321892496
"1327",2022-01-23,23,0.714301676,0.54139033,0.235373414,-0.00271594,0.40930171,0.204229454,0.491188086,-0.00271594,0.40930171,0.323769443,0.613690253,0.370415885,1.14513717768009,"2021-2022","Green beans",25,1.94,53,1.69412017862367
"1328",2022-01-23,24,0.450794702,0.562699788,0.196374659,-0.007137084,0.412067723,0.246241398,0.494406335,-0.007137084,0.412067723,0.396141999,0.617588583,0.431732387,1.14513717768009,"2021-2022","Green beans",50,1.5,53,1.30988673604923
"1340",2022-01-24,13,0.553298611,0.648726528,0.257436944,0.04535886,0.445284885,0.219602577,0.534384867,0.04535886,0.445284885,0.367915079,0.667491368,0.380481807,1.88625971818699,"2021-2022","Green beans",50,3.03,54,1.60635355289903
"1341",2022-01-24,14,0.429117117,0.518985743,0.256550829,0.063408396,0.373523306,0.138427883,0.448166991,0.063408396,0.373523306,0.22902604,0.56011865,0.250643307,1.88625971818699,"2021-2022","Green beans",25,2.72,54,1.44200714979715
"1342",2022-01-24,15,0.519225806,0.642380601,0.295244586,0.103620913,0.461483047,0.201340695,0.553809852,0.103620913,0.461483047,0.345426624,0.691393719,0.350126833,1.88625971818699,"2021-2022","Green beans",100,2.59,54,1.37308769043185
"1343",2022-01-24,16,0.652608696,0.567132353,0.260017571,0.061981132,0.394456673,0.158462677,0.473263664,0.061981132,0.394456673,0.26602238,0.591530848,0.279552308,1.88625971818699,"2021-2022","Green beans",75,2.78,54,1.47381613104268
"1344",2022-01-24,17,0.227545455,0.622493473,0.275141111,0.074457352,0.423056546,0.17542796,0.507700458,0.074457352,0.423056546,0.281842078,0.634537858,0.319597226,1.88625971818699,"2021-2022","Green beans",100,2.43,54,1.28826374044378
"1345",2022-01-24,18,0.489964912,0.576280131,0.275182234,0.071243408,0.424535333,0.17850211,0.509565217,0.071243408,0.424535333,0.291025431,0.636643209,0.314002345,1.88625971818699,"2021-2022","Green beans",50,2.96,54,1.56924307477925
"1346",2022-01-24,19,0.639309091,0.587836931,0.271622588,0.053153882,0.428152471,0.186366118,0.513728941,0.053153882,0.428152471,0.305195294,0.642009227,0.327795765,1.88625971818699,"2021-2022","Green beans",75,3.46,54,1.83431791849196
"1348",2022-01-24,20,0.627005076,0.624515837,0.275873254,0.07574166,0.440705298,0.195660857,0.52881219,0.07574166,0.440705298,0.324950941,0.660903002,0.346826734,1.88625971818699,"2021-2022","Green beans",25,3.33,54,1.76539845912666
"1349",2022-01-24,21,0.633646532,0.563394029,0.253780024,0.07846849,0.395611177,0.165755054,0.474664685,0.07846849,0.395611177,0.289336504,0.593453032,0.28982283,1.88625971818699,"2021-2022","Green beans",75,2.47,54,1.3094697279408
"1350",2022-01-24,22,0.620744501,0.585534334,0.287976028,0.080585699,0.416176007,0.154930081,0.499408054,0.080585699,0.416176007,0.28115235,0.623587151,0.267822521,1.88625971818699,"2021-2022","Green beans",100,2.29,54,1.21404278420422
"1351",2022-01-24,23,0.622807018,0.61590958,0.256573168,0.053248532,0.422377691,0.193395303,0.506851489,0.053248532,0.422377691,0.32334638,0.633372498,0.338554033,1.88625971818699,"2021-2022","Green beans",25,2.47,54,1.3094697279408
"1352",2022-01-24,24,0.047317073,0.603196103,0.235920615,0.016513924,0.402604946,0.191873441,0.483112012,0.016513924,0.402604946,0.318349958,0.603742204,0.340168329,1.88625971818699,"2021-2022","Green beans",50,2.52,54,1.33597721231207
"1364",2022-01-25,13,0.621111111,0.644505897,0.296629252,0.076431973,0.468030612,0.208717687,0.561689342,0.076431973,0.468030612,0.356192744,0.699024949,0.361698413,2.24067146648743,"2021-2022","Green beans",50,0.04,55,0.0178517915715264
"1365",2022-01-25,14,0.515074627,0.524890736,0.278091628,0.083698495,0.38776203,0.13453137,0.465337289,0.083698495,0.38776203,0.219790156,0.580163139,0.246973959,2.24067146648743,"2021-2022","Green beans",25,1.89,55,0.843497151754621
"1366",2022-01-25,15,0.362758621,0.657713934,0.312365822,0.119588879,0.486531773,0.215973594,0.583863246,0.119588879,0.486531773,0.342194075,0.719663296,0.392074074,2.24067146648743,"2021-2022","Green beans",100,0.96,55,0.428442997716633
"1367",2022-01-25,16,0.619497992,0.577357132,0.251530776,0.049879407,0.39775379,0.171816406,0.477315113,0.049879407,0.39775379,0.306134589,0.596683509,0.296860064,2.24067146648743,"2021-2022","Green beans",75,2.48,55,1.10681107743464
"1368",2022-01-25,17,-0.496512605,0.60049581,0.23937662,0.057993519,0.40283437,0.189530845,0.483356661,0.057993519,0.40283437,0.299017626,0.604243131,0.34989501,2.24067146648743,"2021-2022","Green beans",100,0.97,55,0.432905945609515
"1369",2022-01-25,18,0.285208333,0.546507062,0.256831804,0.107420489,0.412975535,0.185848624,0.495636086,0.107420489,0.412975535,0.301619266,0.619333129,0.333509174,2.24067146648743,"2021-2022","Green beans",50,2.53,55,1.12912581689904
"1370",2022-01-25,19,0.531286307,0.585431897,0.283911272,0.104496973,0.430676525,0.178877503,0.516760596,0.104496973,0.430676525,0.296162087,0.644313955,0.31854681,2.24067146648743,"2021-2022","Green beans",75,1.04,55,0.464146580859686
"1372",2022-01-25,20,0.612958333,0.612926952,0.313431686,0.119268895,0.456168605,0.177328488,0.547380814,0.119268895,0.456168605,0.313912791,0.683644833,0.309170058,2.24067146648743,"2021-2022","Green beans",25,2.44,55,1.08895928586311
"1373",2022-01-25,21,0.612938076,0.550812874,0.286321873,0.078269117,0.3929016,0.130274196,0.471547125,0.078269117,0.3929016,0.253414345,0.589411678,0.225212687,2.24067146648743,"2021-2022","Green beans",75,2.29,55,1.02201506746989
"1374",2022-01-25,22,0.630907441,0.560764729,0.324170716,0.096874179,0.413809586,0.114763593,0.496631648,0.096874179,0.413809586,0.212042022,0.619890761,0.206499869,2.24067146648743,"2021-2022","Green beans",100,1.96,55,0.874737787004792
"1375",2022-01-25,23,0.633295238,0.597889737,0.282643462,0.069776912,0.411198764,0.154582717,0.493459212,0.069776912,0.411198764,0.283402768,0.616729839,0.267662949,2.24067146648743,"2021-2022","Green beans",25,1.63,55,0.7274605065397
"1376",2022-01-25,24,0.631463415,0.582097366,0.24260527,0.032049715,0.377579462,0.15634746,0.452972018,0.032049715,0.377579462,0.283541157,0.566317577,0.27397718,2.24067146648743,"2021-2022","Green beans",50,3.3,55,1.47277280465093
"1388",2022-01-27,13,0.596369231,0.668275621,0.315483415,0.098158688,0.4826536,0.206700905,0.579253675,0.098158688,0.4826536,0.352624387,0.718015385,0.36008481,1.97964512545523,"2021-2022","Green beans",50,3.11,57,1.57098863832215
"1389",2022-01-27,14,0.56138255,0.538311795,0.302599583,0.07452772,0.41114055,0.136686632,0.493366301,0.07452772,0.41114055,0.280031758,0.613655481,0.228558853,1.97964512545523,"2021-2022","Green beans",25,1.08,57,0.545552324562033
"1390",2022-01-27,15,0.511757679,0.674304395,0.335220339,0.095158787,0.500611954,0.209452275,0.600728814,0.095158787,0.500611954,0.382706512,0.738052336,0.349347904,1.97964512545523,"2021-2022","Green beans",100,2.81,57,1.41944632594381
"1391",2022-01-27,16,0.606066025,0.573619565,0.272904687,0.031577293,0.412493298,0.168492695,0.494993991,0.031577293,0.412493298,0.360610151,0.618542226,0.265273719,1.97964512545523,"2021-2022","Green beans",75,0.73,57,0.368752960120634
"1392",2022-01-27,17,0.559504673,0.631535475,0.333673406,0.076736831,0.459527216,0.159803007,0.551376879,0.076736831,0.459527216,0.331158113,0.686587227,0.260482115,1.97964512545523,"2021-2022","Green beans",100,2.89,57,1.4598576092447
"1393",2022-01-27,18,0.558387716,0.571868741,0.325880049,0.072640793,0.446694002,0.15424899,0.536013464,0.072640793,0.446694002,0.319195838,0.665365249,0.249873914,1.97964512545523,"2021-2022","Green beans",50,3.3,57,1.66696543616177
"1394",2022-01-27,19,0.601252269,0.606808297,0.329728585,0.066649341,0.45947642,0.165421559,0.551361886,0.066649341,0.45947642,0.336543792,0.680692209,0.268844081,1.97964512545523,"2021-2022","Green beans",75,3.57,57,1.80335351730228
"1396",2022-01-27,20,0.601313673,0.643330971,0.334088605,0.108922018,0.486682762,0.193272574,0.584110333,0.108922018,0.486682762,0.337087156,0.7236505,0.335544423,1.97964512545523,"2021-2022","Green beans",25,3.38,57,1.70737671946266
"1397",2022-01-27,21,0.584109589,0.568729323,0.295611657,0.090583013,0.427578556,0.162983929,0.513082274,0.090583013,0.427578556,0.302167186,0.637421231,0.276467978,1.97964512545523,"2021-2022","Green beans",75,3.57,57,1.80335351730228
"1398",2022-01-27,22,0.612736521,0.647784123,0.388917109,0.103707758,0.485523911,0.133426142,0.58264187,0.103707758,0.485523911,0.286996812,0.686610641,0.222080765,1.97964512545523,"2021-2022","Green beans",100,1.03,57,0.520295272498976
"1399",2022-01-27,23,0.577941176,0.655132944,0.359747285,0.083185631,0.478994516,0.156422196,0.574834928,0.083185631,0.478994516,0.33289386,0.691418382,0.252445424,1.97964512545523,"2021-2022","Green beans",25,0.39,57,0.197005006091845
"1400",2022-01-27,24,0.554096582,0.612050088,0.323140076,0.064896149,0.429199567,0.134116183,0.515034072,0.064896149,0.429199567,0.313332612,0.64099052,0.214891822,1.97964512545523,"2021-2022","Green beans",50,2.29,57,1.15677298448802
"1412",2022-01-28,13,0.623769841,0.616609067,0.29013421,0.059616251,0.507310395,0.269136192,0.608738966,0.059616251,0.507310395,0.455174743,0.725847708,0.448406593,1.40629479609447,"2021-2022","Green beans",50,5,58,3.55544229693937
"1413",2022-01-28,14,0.488986264,0.460358173,0.28729934,0.056963169,0.424946143,0.177251955,0.509968728,0.056963169,0.424946143,0.377268937,0.601645317,0.281055604,1.40629479609447,"2021-2022","Green beans",25,5,58,3.55544229693937
"1414",2022-01-28,15,0.531710526,0.641721493,0.321862535,0.066721732,0.516300608,0.247231638,0.619579731,0.066721732,0.516300608,0.459157751,0.747511853,0.394952063,1.40629479609447,"2021-2022","Green beans",100,3.95,58,2.8087994145821
"1415",2022-01-28,16,0.50332377,0.551268301,0.259949805,0.04218628,0.445123629,0.224294479,0.534148541,0.04218628,0.445123629,0.451315322,0.662869393,0.345238892,1.40629479609447,"2021-2022","Green beans",75,5,58,3.55544229693937
"1416",2022-01-28,17,0.514596671,0.588782627,0.322149376,0.022111612,0.480604217,0.202413721,0.57671457,0.022111612,0.480604217,0.402806042,0.708571585,0.325873282,1.40629479609447,"2021-2022","Green beans",100,5,58,3.55544229693937
"1417",2022-01-28,18,0.478545807,0.460524236,0.304322963,0.020739388,0.455022043,0.194723517,0.546046102,0.020739388,0.455022043,0.395333165,0.671849253,0.307745308,1.40629479609447,"2021-2022","Green beans",50,2.25,58,1.59994903362272
"1418",2022-01-28,19,0.509796782,0.510276264,0.324045809,0.026039613,0.46226509,0.18233665,0.554684127,0.026039613,0.46226509,0.35672205,0.665166089,0.300375516,1.40629479609447,"2021-2022","Green beans",75,5,58,3.55544229693937
"1420",2022-01-28,20,0.602805643,0.596037988,0.325272149,0.055711088,0.504606503,0.230635014,0.605581998,0.055711088,0.504606503,0.384628888,0.727872646,0.404548775,1.40629479609447,"2021-2022","Green beans",25,5,58,3.55544229693937
"1421",2022-01-28,21,0.581054579,0.495519807,0.243985359,0.022625705,0.418169927,0.209266683,0.501807272,0.022625705,0.418169927,0.365517821,0.623933672,0.359847576,1.40629479609447,"2021-2022","Green beans",75,2.89,58,2.05504564763096
"1422",2022-01-28,22,0.5932287,0.563913205,0.318263911,0.03439549,0.458152208,0.180114847,0.549790166,0.03439549,0.458152208,0.36240213,0.673054981,0.29619858,1.40629479609447,"2021-2022","Green beans",100,3.77,58,2.68080349189229
"1423",2022-01-28,23,0.611485342,0.591480442,0.294360806,0.015776285,0.463297793,0.210645058,0.55593027,0.015776285,0.463297793,0.410911611,0.67313353,0.336768312,1.40629479609447,"2021-2022","Green beans",25,3.93,58,2.79457764539434
"1424",2022-01-28,24,0.517453303,0.565087438,0.281042363,-0.004247358,0.433882721,0.187795624,0.520625202,-0.004247358,0.433882721,0.401954296,0.648619456,0.293739355,1.40629479609447,"2021-2022","Green beans",50,4.41,58,3.13590010590052
"1436",2022-01-31,13,0.561416667,0.616014371,0.269693937,0.060375085,0.437810921,0.199736689,0.525308006,0.060375085,0.437810921,0.330795764,0.656071429,0.358971045,2.42445766289377,"2021-2022","Green beans",50,5,61,2.06231689524829
"1437",2022-01-31,14,0.559826018,0.485279261,0.293519893,0.099032934,0.390065677,0.123164208,0.468059204,0.099032934,0.390065677,0.264505045,0.583612225,0.207722989,2.42445766289377,"2021-2022","Green beans",25,5,61,2.06231689524829
"1438",2022-01-31,15,0.561463158,0.631119301,0.318159793,0.096642316,0.47428981,0.195114214,0.569139079,0.096642316,0.47428981,0.359406325,0.704271385,0.32906409,2.42445766289377,"2021-2022","Green beans",100,3.19,61,1.31575817916841
"1439",2022-01-31,16,0.545685987,0.56085123,0.270265666,0.051155068,0.389423429,0.143254404,0.467316392,0.051155068,0.389423429,0.335547213,0.584030426,0.225552989,2.42445766289377,"2021-2022","Green beans",75,5,61,2.06231689524829
"1440",2022-01-31,17,0.577948718,0.609441321,0.339857651,0.086965056,0.443244905,0.132590355,0.531908767,0.086965056,0.443244905,0.273999784,0.66397124,0.224645593,2.42445766289377,"2021-2022","Green beans",100,5,61,2.06231689524829
"1441",2022-01-31,18,0.557989691,0.556838912,0.331941093,0.074094979,0.423661606,0.118898404,0.508372908,0.074094979,0.423661606,0.259933826,0.635268077,0.197114312,2.42445766289377,"2021-2022","Green beans",50,5,61,2.06231689524829
"1442",2022-01-31,19,0.563711152,0.517407772,0.305680461,0.064846517,0.407499214,0.129404799,0.488998428,0.064846517,0.407499214,0.287260346,0.610809819,0.212964477,2.42445766289377,"2021-2022","Green beans",75,5,61,2.06231689524829
"1444",2022-01-31,20,0.604076923,0.577817829,0.296544757,0.082879795,0.436134271,0.170847935,0.523285166,0.082879795,0.436134271,0.295561381,0.654171355,0.305604297,2.42445766289377,"2021-2022","Green beans",25,5,61,2.06231689524829
"1445",2022-01-31,21,0.602109589,0.552979346,0.259402351,0.048077019,0.401782946,0.168462116,0.482164291,0.048077019,0.401782946,0.310335084,0.602739435,0.28988122,2.42445766289377,"2021-2022","Green beans",75,2.66,61,1.09715258827209
"1446",2022-01-31,22,0.58884677,0.558834397,0.305872336,0.069831961,0.411494305,0.131317244,0.493875042,0.069831961,0.411494305,0.303859253,0.617381301,0.214663359,2.42445766289377,"2021-2022","Green beans",100,1.61,61,0.664066040269949
"1447",2022-01-31,23,0.592897924,0.619742511,0.325726751,0.069182549,0.430204363,0.130760133,0.516328358,0.069182549,0.430204363,0.28519403,0.644849983,0.217514066,2.42445766289377,"2021-2022","Green beans",25,2,61,0.824926758099315
"1448",2022-01-31,24,0.563270235,0.587010342,0.302675911,0.036348006,0.401953931,0.123008596,0.482367637,0.036348006,0.401953931,0.263151501,0.602934097,0.208582235,2.42445766289377,"2021-2022","Green beans",50,5,61,2.06231689524829
"1460",2022-02-01,13,0.611183295,0.630844168,0.283990439,0.084027778,0.455842249,0.207095379,0.546996358,0.084027778,0.455842249,0.372082859,0.68329763,0.349960164,2.65817780840634,"2021-2022","Green beans",50,5,62,1.88098778952551
"1461",2022-02-01,14,0.529845626,0.47404678,0.272188162,0.062197079,0.373127856,0.125998885,0.447811838,0.062197079,0.373127856,0.296479768,0.55928691,0.203103679,2.65817780840634,"2021-2022","Green beans",25,5,62,1.88098778952551
"1462",2022-02-01,15,0.626032541,0.648859384,0.319005768,0.077958049,0.48316623,0.204846356,0.579819612,0.077958049,0.48316623,0.391501835,0.720707146,0.335200839,2.65817780840634,"2021-2022","Green beans",100,5,62,1.88098778952551
"1463",2022-02-01,16,0.552620946,0.552123476,0.221822559,-0.002340477,0.369802576,0.170104769,0.44370892,-0.002340477,0.369802576,0.362765138,0.554635849,0.270857418,2.65817780840634,"2021-2022","Green beans",75,5,62,1.88098778952551
"1464",2022-02-01,17,0.542895928,0.587961325,0.319532852,0.064218255,0.438136473,0.150531713,0.525810862,0.064218255,0.438136473,0.313270034,0.656073152,0.251183694,2.65817780840634,"2021-2022","Green beans",100,5,62,1.88098778952551
"1465",2022-02-01,18,0.527508197,0.491976712,0.318398073,0.074234654,0.424560286,0.138719503,0.509254195,0.074234654,0.424560286,0.295116532,0.635857988,0.227864802,2.65817780840634,"2021-2022","Green beans",50,5,62,1.88098778952551
"1466",2022-02-01,19,0.561164678,0.51853761,0.327409548,0.079905213,0.423763727,0.12820578,0.508546989,0.079905213,0.423763727,0.286092937,0.628754708,0.211275145,2.65817780840634,"2021-2022","Green beans",75,5,62,1.88098778952551
"1468",2022-02-01,20,0.622874074,0.563552668,0.346114344,0.091152168,0.461627873,0.152292697,0.553869654,0.091152168,0.461627873,0.277884783,0.688646263,0.268974396,2.65817780840634,"2021-2022","Green beans",25,5,62,1.88098778952551
"1469",2022-02-01,21,0.624815217,0.521679456,0.277344034,0.058360085,0.389447305,0.136855975,0.467269836,0.058360085,0.389447305,0.268394912,0.583953347,0.235901863,2.65817780840634,"2021-2022","Green beans",75,5,62,1.88098778952551
"1470",2022-02-01,22,0.600717154,0.533943461,0.32349425,0.118928858,0.409388874,0.111662654,0.491250334,0.118928858,0.409388874,0.26692966,0.613565881,0.184340556,2.65817780840634,"2021-2022","Green beans",100,3.17,62,1.19254625855917
"1471",2022-02-01,23,0.589466317,0.580926556,0.303224725,0.044831054,0.419428801,0.144194716,0.503338697,0.044831054,0.419428801,0.303429874,0.6290397,0.238712619,2.65817780840634,"2021-2022","Green beans",25,3.19,62,1.20007020971728
"1472",2022-02-01,24,0.567027883,0.579745854,0.285071923,0.037152371,0.396445125,0.135259723,0.475792488,0.037152371,0.396445125,0.30731886,0.594755561,0.220691263,2.65817780840634,"2021-2022","Green beans",50,5,62,1.88098778952551
"1484",2022-02-02,13,0.627808511,0.628943636,0.28092162,0.057025407,0.433573826,0.182241131,0.520287632,0.057025407,0.433573826,0.327118888,0.650358341,0.31579698,3.22092238911418,"2021-2022","Green beans",50,4.62,63,1.43437172395532
"1485",2022-02-02,14,0.522780083,0.540163879,0.289748531,0.073989424,0.395447709,0.130365452,0.474481786,0.073989424,0.395447709,0.274770858,0.592870577,0.217163337,3.22092238911418,"2021-2022","Green beans",25,3.6,63,1.11769225243272
"1486",2022-02-02,15,0.580074349,0.657953675,0.334840618,0.094681783,0.469444627,0.168925167,0.563307043,0.094681783,0.469444627,0.333161354,0.70333553,0.281480224,3.22092238911418,"2021-2022","Green beans",100,2.7,63,0.838269189324539
"1487",2022-02-02,16,0.615367573,0.58900795,0.280046734,0.049370033,0.410011684,0.156465296,0.492032948,0.049370033,0.410011684,0.312672041,0.614956176,0.259443795,3.22092238911418,"2021-2022","Green beans",75,4.51,63,1.4002200162421
"1488",2022-02-02,17,0.531169591,0.639244667,0.315436868,0.044533316,0.434567021,0.146416904,0.521464869,0.044533316,0.434567021,0.302295826,0.651844698,0.244849624,3.22092238911418,"2021-2022","Green beans",100,3.23,63,1.00281832648824
"1489",2022-02-02,18,0.542948718,0.594482507,0.321683737,0.066970355,0.427535692,0.132774674,0.513022967,0.066970355,0.427535692,0.280747983,0.64130509,0.219219429,3.22092238911418,"2021-2022","Green beans",50,3.19,63,0.990399523683436
"1490",2022-02-02,19,0.55973262,0.584829101,0.308227956,0.047279843,0.426282255,0.146453033,0.511544576,0.047279843,0.426282255,0.31165831,0.639326076,0.238731654,3.22092238911418,"2021-2022","Green beans",75,5,63,1.552350350601
"1492",2022-02-02,20,0.63125,0.608199681,0.324703455,0.067196147,0.450163559,0.156719156,0.540071843,0.067196147,0.450163559,0.270866707,0.675168144,0.282901697,3.22092238911418,"2021-2022","Green beans",25,4.49,63,1.3940106148397
"1493",2022-02-02,21,0.635586207,0.560877635,0.291717969,0.063751813,0.398802579,0.130933269,0.478631749,0.063751813,0.398802579,0.235796938,0.597918078,0.233064152,3.22092238911418,"2021-2022","Green beans",75,3.89,63,1.20772857276758
"1494",2022-02-02,22,0.582378822,0.57620435,0.335892094,0.072203526,0.419499199,0.108358488,0.503420139,0.072203526,0.419499199,0.254409722,0.629086294,0.180248431,3.22092238911418,"2021-2022","Green beans",100,2.68,63,0.832059787922135
"1495",2022-02-02,23,0.55956962,0.609984508,0.31319603,0.050440517,0.418951876,0.130715063,0.502771887,0.050440517,0.418951876,0.301517129,0.628586188,0.21194807,3.22092238911418,"2021-2022","Green beans",25,2.1,63,0.651987147252419
"1496",2022-02-02,24,0.545860525,0.601175355,0.308802615,0.048362175,0.410738319,0.126262943,0.492867457,0.048362175,0.410738319,0.303052718,0.616181719,0.203098093,3.22092238911418,"2021-2022","Green beans",50,4.24,63,1.31639309730965
"1508",2022-02-03,13,0.602571116,0.47981393,0.161498087,-0.018846036,0.309605203,0.162327467,0.371459832,-0.018846036,0.309605203,0.312708493,0.464351951,0.273684774,2.89004436610269,"2021-2022","Green beans",50,3.3,64,1.1418509828796
"1509",2022-02-03,14,0.538020231,0.511413407,0.290906989,0.052861028,0.391936361,0.1277808,0.470281479,0.052861028,0.391936361,0.259574381,0.584858943,0.216993473,2.89004436610269,"2021-2022","Green beans",25,2.44,64,0.844277696432188
"1510",2022-02-03,15,0.529305839,0.496115883,0.249826415,0.007136387,0.347391195,0.117408479,0.416874214,0.007136387,0.347391195,0.279046541,0.520156289,0.19162662,2.89004436610269,"2021-2022","Green beans",100,0.97,64,0.335634985876731
"1511",2022-02-03,16,0.582817778,0.502916027,0.202666788,0.042980421,0.341472081,0.15811095,0.409662799,0.042980421,0.341472081,0.31600979,0.512218999,0.265592821,2.89004436610269,"2021-2022","Green beans",75,3.57,64,1.23527515420611
"1512",2022-02-03,17,0.509507481,0.524151337,0.225011528,-0.00222332,0.33890975,0.130293294,0.406709486,-0.00222332,0.33890975,0.298427207,0.508461792,0.211728456,2.89004436610269,"2021-2022","Green beans",100,1.03,64,0.356395912838178
"1513",2022-02-03,18,0.457804363,0.394441113,0.231396022,-0.004925859,0.28640868,0.068755877,0.343685353,-0.004925859,0.28640868,0.213974684,0.429605787,0.11398915,2.89004436610269,"2021-2022","Green beans",50,3.3,64,1.1418509828796
"1514",2022-02-03,19,0.488463451,0.372676874,0.198635833,-0.03303972,0.26270264,0.075796729,0.315269797,-0.03303972,0.26270264,0.214590049,0.394106517,0.126675234,2.89004436610269,"2021-2022","Green beans",75,3.57,64,1.23527515420611
"1516",2022-02-03,20,0.58829646,0.403679666,0.202530689,0.00786119,0.291947592,0.103819641,0.350276204,0.00786119,0.291947592,0.21253305,0.437965061,0.184199717,2.89004436610269,"2021-2022","Green beans",25,2.44,64,0.844277696432188
"1517",2022-02-03,21,0.639743083,0.477609175,0.21788122,0.032775598,0.336358124,0.136409845,0.40360264,0.032775598,0.336358124,0.247422864,0.504503299,0.245270198,2.89004436610269,"2021-2022","Green beans",75,5,64,1.73007724678727
"1518",2022-02-03,22,0.511638358,0.393791624,0.23330804,0.003525479,0.275065944,0.052763419,0.330117435,0.003525479,0.275065944,0.193114724,0.412503163,0.086144948,2.89004436610269,"2021-2022","Green beans",100,2.68,64,0.927321404277977
"1519",2022-02-03,23,0.533763686,0.493995617,0.261615385,0.019898929,0.341349925,0.097142857,0.409556561,0.019898929,0.341349925,0.257387632,0.510266344,0.157284658,2.89004436610269,"2021-2022","Green beans",25,3.3,64,1.1418509828796
"1520",2022-02-03,24,0.514677596,0.49333049,0.225346383,-0.009735125,0.31384763,0.102779804,0.376584149,-0.009735125,0.31384763,0.264874304,0.470767607,0.164910731,2.89004436610269,"2021-2022","Green beans",50,2.29,64,0.79237537902857
